area,input_fwhm,output_fwhm,detected
20000,0.040000000000873115,0.04182685365563441,True
20000,0.039999999999054126,0.04017418333157963,True
20000,0.1000000000003638,0.16907374430466635,True
20000,0.1000000000003638,0.12407937495284871,True
20000,0.1000000000003638,0.0992323611727883,True
20000,0.09999999999990905,0.1598435971391871,True
20000,0.1000000000003638,0.18497685614798284,True
20000,0.1000000000003638,0.10266798001297836,True
20000,0.1000000000003638,0.19395302866421923,True
20000,0.0999999999994543,0.19381397860384578,True
20000,0.1000000000003638,1.3113780201478633,True
20000,0.0999999999994543,0.11565638407127077,True
20000,0.0999999999994543,0.10090638210965824,True
20000,0.09999999999990905,0.09949714787333072,True
20000,0.0999999999994543,0.08652531359736308,True
20000,0.1000000000003638,0.09983997346526688,True
